lamA thr_arm1 thr_arm2 thr_arm3 thr_arm4 thr_arm5
12770.0 0.0 0.0 0.0 0.4234467948749238 0.0
12780.0 0.0 0.0 0.0 0.422131334228188 0.0
12790.0 0.0 0.0 0.0 0.42081587358145217 0.0
12800.0 0.0 0.0 0.0 0.41950041293471635 0.0
12810.0 0.0 0.0 0.0 0.4181849522879805 0.0
12820.0 0.0 0.0 0.0 0.4168694916412447 0.0
12830.0 0.0 0.0 0.0 0.4155540309945089 0.0
12840.0 0.0 0.0 0.0 0.41423857034777306 0.0
12850.0 0.0 0.0 0.0 0.41292310970103724 0.0
12860.0 0.0 0.0 0.0 0.4116076490543014 0.0
12870.0 0.0 0.0 0.0 0.4102921884075656 0.0
12880.0 0.0 0.0 0.0 0.4089767277608298 0.0
12890.0 0.0 0.0 0.0 0.40766126711409395 0.0
12900.0 0.0 0.0 0.0 0.4063458064673582 0.0
12910.0 0.0 0.0 0.0 0.40503034582062236 0.0
12920.0 0.0 0.0 0.0 0.40371488517388654 0.0
12930.0 0.0 0.0 0.0 0.4023994245271507 0.0
12940.0 0.0 0.0 0.0 0.4010839638804149 0.0
12950.0 0.0 0.0 0.0 0.3997685032336791 0.0
12960.0 0.0 0.0 0.0 0.39845304258694325 0.0
12970.0 0.0 0.0 0.0 0.39713758194020743 0.0
12980.0 0.0 0.0 0.0 0.3958221212934716 0.0
12990.0 0.0 0.0 0.0 0.39450666064673584 0.0
13000.0 0.0 0.0 0.0 0.3931912 0.0
13010.0 0.0 0.0 0.0 0.3931912 0.0
13020.0 0.0 0.0 0.0 0.3931912 0.0
13030.0 0.0 0.0 0.0 0.3931912 0.0
13040.0 0.0 0.0 0.0 0.3931912 0.0
13050.0 0.0 0.0 0.0 0.3931912 0.0
13060.0 0.0 0.0 0.0 0.3931912 0.0
13070.0 0.0 0.0 0.0 0.3931912 0.0
13080.0 0.0 0.0 0.0 0.3931912 0.0
13090.0 0.0 0.0 0.0 0.3931912 0.0
13100.0 0.0 0.0 0.0 0.3931912 0.0
13110.0 0.0 0.0 0.0 0.3931912 0.0
13120.0 0.0 0.0 0.0 0.3931912 0.0
13130.0 0.0 0.0 0.0 0.3931912 0.0
13140.0 0.0 0.0 0.0 0.3931912 0.0
13150.0 0.0 0.0 0.0 0.3931912 0.0
13160.0 0.0 0.0 0.0 0.3931912 0.0
13170.0 0.0 0.0 0.0 0.3931912 0.0
13180.0 0.0 0.0 0.0 0.3931912 0.0
13190.0 0.0 0.0 0.0 0.3931912 0.0
13200.0 0.0 0.0 0.0 0.3931912 0.0
13210.0 0.0 0.0 0.0 0.0 0.0
13220.0 0.0 0.0 0.0 0.0 0.0
13230.0 0.0 0.0 0.0 0.0 0.0
13240.0 0.0 0.0 0.0 0.0 0.0
13250.0 0.0 0.0 0.0 0.0 0.0
13260.0 0.0 0.0 0.0 0.0 0.0
13270.0 0.0 0.0 0.0 0.0 0.0
13280.0 0.0 0.0 0.0 0.0 0.0
13290.0 0.0 0.0 0.0 0.0 0.0
13300.0 0.0 0.0 0.0 0.0 0.0
13310.0 0.0 0.0 0.0 0.0 0.0
13320.0 0.0 0.0 0.0 0.0 0.0
13330.0 0.0 0.0 0.0 0.0 0.0
13340.0 0.0 0.0 0.0 0.0 0.0
13350.0 0.0 0.0 0.0 0.0 0.0
13360.0 0.0 0.0 0.0 0.0 0.0
13370.0 0.0 0.0 0.0 0.0 0.0
13380.0 0.0 0.0 0.0 0.0 0.0
13390.0 0.0 0.0 0.0 0.0 0.0
13400.0 0.0 0.0 0.0 0.0 0.0
13410.0 0.0 0.0 0.0 0.0 0.0
13420.0 0.0 0.0 0.0 0.0 0.0
13430.0 0.0 0.0 0.0 0.0 0.0
13440.0 0.0 0.0 0.0 0.0 0.0
13450.0 0.0 0.0 0.0 0.0 0.0
13460.0 0.0 0.0 0.0 0.0 0.0
13470.0 0.0 0.0 0.0 0.0 0.0
13480.0 0.0 0.0 0.0 0.0 0.0
13490.0 0.0 0.0 0.0 0.0 0.0
13500.0 0.0 0.0 0.0 0.0 0.0
13510.0 0.0 0.0 0.0 0.0 0.0
13520.0 0.0 0.0 0.0 0.0 0.0
13530.0 0.0 0.0 0.0 0.0 0.0
13540.0 0.0 0.0 0.0 0.0 0.0
13550.0 0.0 0.0 0.0 0.0 0.0
13560.0 0.0 0.0 0.0 0.0 0.0
13570.0 0.0 0.0 0.0 0.0 0.0
13580.0 0.0 0.0 0.0 0.0 0.0
13590.0 0.0 0.0 0.0 0.0 0.0
13600.0 0.0 0.0 0.0 0.0 0.0
13610.0 0.0 0.0 0.0 0.0 0.0
13620.0 0.0 0.0 0.0 0.0 0.0
13630.0 0.0 0.0 0.0 0.0 0.0
13640.0 0.0 0.0 0.0 0.0 0.0
13650.0 0.0 0.0 0.0 0.0 0.0
13660.0 0.0 0.0 0.0 0.0 0.0
13670.0 0.0 0.0 0.0 0.0 0.0
13680.0 0.0 0.0 0.0 0.0 0.0
13690.0 0.0 0.0 0.0 0.0 0.0
13700.0 0.0 0.0 0.0 0.0 0.0
13710.0 0.0 0.0 0.0 0.0 0.0
13720.0 0.0 0.0 0.0 0.0 0.0
13730.0 0.0 0.0 0.0 0.0 0.0
13740.0 0.0 0.0 0.0 0.0 0.0
13750.0 0.0 0.0 0.0 0.0 0.0
13760.0 0.0 0.0 0.0 0.0 0.0
13770.0 0.0 0.0 0.0 0.0 0.0
13780.0 0.0 0.0 0.0 0.0 0.0
13790.0 0.0 0.0 0.0 0.0 0.0
13800.0 0.0 0.0 0.0 0.0 0.0
13810.0 0.0 0.0 0.0 0.0 0.0
13820.0 0.0 0.0 0.0 0.0 0.0
13830.0 0.0 0.0 0.0 0.0 0.0
13840.0 0.0 0.0 0.0 0.0 0.0
13850.0 0.0 0.0 0.0 0.0 0.0
13860.0 0.0 0.0 0.0 0.0 0.0
13870.0 0.0 0.0 0.0 0.0 0.0
13880.0 0.0 0.0 0.0 0.0 0.0
13890.0 0.0 0.0 0.0 0.0 0.0
13900.0 0.0 0.0 0.0 0.0 0.0
13910.0 0.0 0.0 0.0 0.0 0.0
13920.0 0.0 0.0 0.0 0.0 0.0
13930.0 0.0 0.0 0.0 0.0 0.0
13940.0 0.0 0.0 0.0 0.0 0.0
13950.0 0.0 0.0 0.0 0.0 0.0
13960.0 0.0 0.0 0.0 0.0 0.0
13970.0 0.0 0.0 0.0 0.0 0.0
13980.0 0.0 0.0 0.0 0.0 0.0
13990.0 0.0 0.0 0.0 0.0 0.0
14000.0 0.0 0.0 0.0 0.0 0.0
14010.0 0.0 0.0 0.0 0.0 0.0
14020.0 0.0 0.0 0.0 0.0 0.0
14030.0 0.0 0.0 0.0 0.0 0.0
14040.0 0.0 0.0 0.0 0.0 0.0
14050.0 0.0 0.0 0.0 0.0 0.0
14060.0 0.0 0.0 0.0 0.0 0.0
14070.0 0.0 0.0 0.0 0.0 0.0
14080.0 0.0 0.0 0.0 0.0 0.0
14090.0 0.0 0.0 0.0 0.0 0.0
14100.0 0.0 0.0 0.0 0.0 0.0
14110.0 0.0 0.0 0.0 0.0 0.0
14120.0 0.0 0.0 0.0 0.0 0.0
14130.0 0.0 0.0 0.0 0.0 0.0
14140.0 0.0 0.0 0.0 0.0 0.0
14150.0 0.0 0.0 0.0 0.0 0.0
14160.0 0.0 0.0 0.0 0.0 0.0
14170.0 0.0 0.0 0.0 0.0 0.0
14180.0 0.0 0.0 0.0 0.0 0.0
14190.0 0.0 0.0 0.0 0.0 0.0
14200.0 0.0 0.0 0.0 0.0 0.0
14210.0 0.0 0.0 0.0 0.0 0.0
14220.0 0.0 0.0 0.0 0.0 0.0
14230.0 0.0 0.0 0.0 0.0 0.0
14240.0 0.0 0.0 0.0 0.0 0.0
14250.0 0.0 0.0 0.0 0.0 0.0
14260.0 0.0 0.0 0.0 0.0 0.0
14270.0 0.0 0.0 0.0 0.0 0.0
14280.0 0.0 0.0 0.0 0.0 0.0
14290.0 0.0 0.0 0.0 0.0 0.0
14300.0 0.0 0.0 0.0 0.0 0.0
14310.0 0.0 0.0 0.0 0.0 0.0
14320.0 0.0 0.0 0.0 0.0 0.0
14330.0 0.0 0.0 0.0 0.0 0.0
14340.0 0.0 0.0 0.0 0.0 0.0
14350.0 0.0 0.0 0.0 0.0 0.0
14360.0 0.0 0.0 0.0 0.0 0.0
14370.0 0.0 0.0 0.0 0.0 0.0
14380.0 0.0 0.0 0.0 0.0 0.0
14390.0 0.0 0.0 0.0 0.0 0.0
14400.0 0.0 0.0 0.0 0.0 0.0
14410.0 0.0 0.0 0.0 0.0 0.0
14420.0 0.0 0.0 0.0 0.0 0.0
14430.0 0.0 0.0 0.0 0.0 0.0
14440.0 0.0 0.0 0.0 0.0 0.0
14450.0 0.0 0.0 0.0 0.0 0.0
14460.0 0.0 0.0 0.0 0.0 0.0
14470.0 0.0 0.0 0.0 0.0 0.0
14480.0 0.0 0.0 0.0 0.0 0.0
14490.0 0.0 0.0 0.0 0.0 0.0
14500.0 0.0 0.0 0.0 0.0 0.0
14510.0 0.0 0.0 0.0 0.0 0.0
14520.0 0.0 0.0 0.0 0.0 0.0
14530.0 0.0 0.0 0.0 0.0 0.0
14540.0 0.0 0.0 0.0 0.0 0.0
14550.0 0.0 0.0 0.0 0.0 0.0
14560.0 0.0 0.0 0.0 0.0 0.0
14570.0 0.0 0.0 0.0 0.0 0.3917924920837124
14580.0 0.0 0.0 0.0 0.0 0.3937724010919017
14590.0 0.0 0.0 0.0 0.0 0.39575231010009093
14600.0 0.0 0.0 0.0 0.0 0.39773221910828016
14610.0 0.0 0.0 0.0 0.0 0.39959244799999993
14620.0 0.0 0.0 0.0 0.0 0.40142086318987336
14630.0 0.0 0.0 0.0 0.0 0.4032492783797468
14640.0 0.0 0.0 0.0 0.0 0.40507769356962015
14650.0 0.0 0.0 0.0 0.0 0.4069061087594936
14660.0 0.0 0.0 0.0 0.0 0.40873452394936705
14670.0 0.0 0.0 0.0 0.0 0.41056293913924047
14680.0 0.0 0.0 0.0 0.0 0.41239135432911384
14690.0 0.0 0.0 0.0 0.0 0.41421976951898726
14700.0 0.0 0.0 0.0 0.0 0.41604818470886074
14710.0 0.0 0.0 0.0 0.0 0.41787659989873416
14720.0 0.0 0.0 0.0 0.0 0.4197050150886075
14730.0 0.0 0.0 0.0 0.0 0.42153343027848095
14740.0 0.0 0.0 0.0 0.0 0.4233618454683543
14750.0 0.0 0.0 0.0 0.0 0.42519026065822785
14760.0 0.0 0.0 0.0 0.0 0.4270186758481012
14770.0 0.0 0.0 0.0 0.0 0.42884709103797464
14780.0 0.0 0.0 0.0 0.0 0.430675506227848
14790.0 0.0 0.0 0.0 0.0 0.4325039214177214
14800.0 0.0 0.0 0.0 0.0 0.4343151275167785
14810.0 0.0 0.0 0.0 0.0 0.4357133154362416
14820.0 0.0 0.0 0.0 0.0 0.4371115033557046
14830.0 0.0 0.0 0.0 0.0 0.4385096912751677
14840.0 0.0 0.0 0.0 0.0 0.4399078791946308
14850.0 0.0 0.0 0.0 0.0 0.4413060671140938
14860.0 0.0 0.0 0.0 0.0 0.4427042550335569
14870.0 0.0 0.0 0.0 0.0 0.44410244295302004
14880.0 0.0 0.0 0.0 0.0 0.4455006308724831
14890.0 0.0 0.0 0.0 0.0 0.4468988187919462
14900.0 0.0 0.0 0.0 0.0 0.4482970067114092
14910.0 0.0 0.0 0.0 0.0 0.4496951946308723
14920.0 0.0 0.0 0.0 0.0 0.4510494645747315
14930.0 0.0 0.0 0.0 0.0 0.4520816693641617
14940.0 0.0 0.0 0.0 0.0 0.45311387415359194
14950.0 0.0 0.0 0.0 0.0 0.45414607894302217
14960.0 0.0 0.0 0.0 0.0 0.4551782837324524
14970.0 0.0 0.0 0.0 0.0 0.4562104885218826
14980.0 0.0 0.0 0.0 0.0 0.45724269331131284
14990.0 0.0 0.0 0.0 0.0 0.45827489810074307
15000.0 0.0 0.0 0.0 0.0 0.4593071028901733
15010.0 0.0 0.0 0.0 0.0 0.4603393076796035
15020.0 0.0 0.0 0.0 0.0 0.46137151246903374
15030.0 0.0 0.0 0.0 0.0 0.4624037172584641
15040.0 0.0 0.0 0.0 0.0 0.4634359220478943
15050.0 0.0 0.0 0.0 0.0 0.4644681268373245
15060.0 0.0 0.0 0.0 0.0 0.46550033162675475
15070.0 0.0 0.0 0.0 0.0 0.466532536416185
15080.0 0.0 0.0 0.0 0.0 0.4675647412056152
15090.0 0.0 0.0 0.0 0.0 0.4685969459950454
15100.0 0.0 0.0 0.0 0.0 0.46962915078447565
15110.0 0.0 0.0 0.0 0.0 0.47066135557390587
15120.0 0.0 0.0 0.0 0.0 0.4716935603633361
15130.0 0.0 0.0 0.0 0.0 0.4727257651527663
15140.0 0.0 0.0 0.0 0.0 0.47375796994219654
15150.0 0.0 0.0 0.0 0.0 0.47479017473162677
15160.0 0.0 0.0 0.0 0.0 0.475822379521057
15170.0 0.0 0.0 0.0 0.0 0.47644944097859326
15180.0 0.0 0.0 0.0 0.0 0.4770314865103636
15190.0 0.0 0.0 0.0 0.0 0.47761353204213386
15200.0 0.0 0.0 0.0 0.0 0.4781955775739042
15210.0 0.0 0.0 0.0 0.0 0.47877762310567445
15220.0 0.0 0.0 0.0 0.0 0.47935966863744484
15230.0 0.0 0.0 0.0 0.0 0.47994171416921505
15240.0 0.0 0.0 0.0 0.0 0.48052375970098543
15250.0 0.0 0.0 0.0 0.0 0.4811058052327557
15260.0 0.0 0.0 0.0 0.0 0.481687850764526
15270.0 0.0 0.0 0.0 0.0 0.4822698962962963
15280.0 0.0 0.0 0.0 0.0 0.4828519418280666
15290.0 0.0 0.0 0.0 0.0 0.4834339873598369
15300.0 0.0 0.0 0.0 0.0 0.4840160328916072
15310.0 0.0 0.0 0.0 0.0 0.4845980784233775
15320.0 0.0 0.0 0.0 0.0 0.48518012395514787
15330.0 0.0 0.0 0.0 0.0 0.4857621694869181
15340.0 0.0 0.0 0.0 0.0 0.48634421501868846
15350.0 0.0 0.0 0.0 0.0 0.48692626055045873
15360.0 0.0 0.0 0.0 0.0 0.48750830608222906
15370.0 0.0 0.0 0.0 0.0 0.48809035161399933
15380.0 0.0 0.0 0.0 0.0 0.48867239714576965
15390.0 0.0 0.0 0.0 0.0 0.4892544426775399
15400.0 0.0 0.0 0.0 0.0 0.48983648820931025
15410.0 0.0 0.0 0.0 0.0 0.4904185337410805
15420.0 0.0 0.0 0.0 0.0 0.4910005792728509
15430.0 0.0 0.0 0.0 0.0 0.4915826248046211
15440.0 0.0 0.0 0.0 0.0 0.4921646703363915
15450.0 0.0 0.0 0.0 0.0 0.49274671586816177
15460.0 0.0 0.0 0.0 0.0 0.49311435324498815
15470.0 0.0 0.0 0.0 0.0 0.4932402112130479
15480.0 0.0 0.0 0.0 0.0 0.4933660691811077
15490.0 0.0 0.0 0.0 0.0 0.49349192714916756
15500.0 0.0 0.0 0.0 0.0 0.4936177851172273
15510.0 0.0 0.0 0.0 0.0 0.49374364308528707
15520.0 0.0 0.0 0.0 0.0 0.4938695010533469
15530.0 0.0 0.0 0.0 0.0 0.49399535902140673
15540.0 0.0 0.0 0.0 0.0 0.4941212169894665
15550.0 0.0 0.0 0.0 0.0 0.49424707495752634
15560.0 0.0 0.0 0.0 0.0 0.49437293292558615
15570.0 0.0 0.0 0.0 0.0 0.4944987908936459
15580.0 0.0 0.0 0.0 0.0 0.49462464886170576
15590.0 0.0 0.0 0.0 0.0 0.4947505068297655
15600.0 0.0 0.0 0.0 0.0 0.4948763647978253
15610.0 0.0 0.0 0.0 0.0 0.4950022227658852
15620.0 0.0 0.0 0.0 0.0 0.49512808073394493
15630.0 0.0 0.0 0.0 0.0 0.49525393870200474
15640.0 0.0 0.0 0.0 0.0 0.4953797966700646
15650.0 0.0 0.0 0.0 0.0 0.49550565463812435
15660.0 0.0 0.0 0.0 0.0 0.4956315126061841
15670.0 0.0 0.0 0.0 0.0 0.49575737057424396
15680.0 0.0 0.0 0.0 0.0 0.49588322854230377
15690.0 0.0 0.0 0.0 0.0 0.4960090865103635
15700.0 0.0 0.0 0.0 0.0 0.4961349444784234
15710.0 0.0 0.0 0.0 0.0 0.4962608024464832
15720.0 0.0 0.0 0.0 0.0 0.49638666041454294
15730.0 0.0 0.0 0.0 0.0 0.4965125183826028
15740.0 0.0 0.0 0.0 0.0 0.49663837635066255
15750.0 0.0 0.0 0.0 0.0 0.4967500722891567
15760.0 0.0 0.0 0.0 0.0 0.49652187951807236
15770.0 0.0 0.0 0.0 0.0 0.4962936867469879
15780.0 0.0 0.0 0.0 0.0 0.4960654939759036
15790.0 0.0 0.0 0.0 0.0 0.4958373012048193
15800.0 0.0 0.0 0.0 0.0 0.49560910843373496
15810.0 0.0 0.0 0.0 0.0 0.49538091566265063
15820.0 0.0 0.0 0.0 0.0 0.4951527228915663
15830.0 0.0 0.0 0.0 0.0 0.4949245301204819
15840.0 0.0 0.0 0.0 0.0 0.49469633734939755
15850.0 0.0 0.0 0.0 0.0 0.49446814457831323
15860.0 0.0 0.0 0.0 0.0 0.4942399518072289
15870.0 0.0 0.0 0.0 0.0 0.4940117590361446
15880.0 0.0 0.0 0.0 0.0 0.49378356626506026
15890.0 0.0 0.0 0.0 0.0 0.4935553734939759
15900.0 0.0 0.0 0.0 0.0 0.49332718072289156
15910.0 0.0 0.0 0.0 0.0 0.49309898795180723
15920.0 0.0 0.0 0.0 0.0 0.4928707951807229
15930.0 0.0 0.0 0.0 0.0 0.4926426024096386
15940.0 0.0 0.0 0.0 0.0 0.49241440963855426
15950.0 0.0 0.0 0.0 0.0 0.49218621686746983
15960.0 0.0 0.0 0.0 0.0 0.4919580240963855
15970.0 0.0 0.0 0.0 0.0 0.4917298313253012
15980.0 0.0 0.0 0.0 0.0 0.49150163855421686
15990.0 0.0 0.0 0.0 0.0 0.49127344578313253
16000.0 0.0 0.0 0.0 0.0 0.4910452530120482
16010.0 0.0 0.0 0.0 0.0 0.49081706024096383
16020.0 0.0 0.0 0.0 0.0 0.4905888674698795
16030.0 0.0 0.0 0.0 0.0 0.4903606746987952
16040.0 0.0 0.0 0.0 0.0 0.49013248192771086
16050.0 0.0 0.0 0.0 0.0 0.48990428915662654
16060.0 0.0 0.0 0.0 0.0 0.4896760963855422
16070.0 0.0 0.0 0.0 0.0 0.4894479036144578
16080.0 0.0 0.0 0.0 0.0 0.48921971084337346
16090.0 0.0 0.0 0.0 0.0 0.48899151807228913
16100.0 0.0 0.0 0.0 0.0 0.4887633253012048
16110.0 0.0 0.0 0.0 0.0 0.4885351325301205
16120.0 0.0 0.0 0.0 0.0 0.48809080879689515
16130.0 0.0 0.0 0.0 0.0 0.48744697956015515
16140.0 0.0 0.0 0.0 0.0 0.48680315032341526
16150.0 0.0 0.0 0.0 0.0 0.48615932108667526
16160.0 0.0 0.0 0.0 0.0 0.4855154918499353
16170.0 0.0 0.0 0.0 0.0 0.4848716626131953
16180.0 0.0 0.0 0.0 0.0 0.48422783337645536
16190.0 0.0 0.0 0.0 0.0 0.48358400413971536
16200.0 0.0 0.0 0.0 0.0 0.48294017490297536
16210.0 0.0 0.0 0.0 0.0 0.4822963456662354
16220.0 0.0 0.0 0.0 0.0 0.4816525164294954
16230.0 0.0 0.0 0.0 0.0 0.48100868719275547
16240.0 0.0 0.0 0.0 0.0 0.48036485795601547
16250.0 0.0 0.0 0.0 0.0 0.47972102871927547
16260.0 0.0 0.0 0.0 0.0 0.4790771994825355
16270.0 0.0 0.0 0.0 0.0 0.4784333702457955
16280.0 0.0 0.0 0.0 0.0 0.4777895410090556
16290.0 0.0 0.0 0.0 0.0 0.4771457117723157
16300.0 0.0 0.0 0.0 0.0 0.4765018825355757
16310.0 0.0 0.0 0.0 0.0 0.4758580532988357
16320.0 0.0 0.0 0.0 0.0 0.47521422406209574
16330.0 0.0 0.0 0.0 0.0 0.47457039482535573
16340.0 0.0 0.0 0.0 0.0 0.4739265655886158
16350.0 0.0 0.0 0.0 0.0 0.4732827363518758
16360.0 0.0 0.0 0.0 0.0 0.4726389071151358
16370.0 0.0 0.0 0.0 0.0 0.47199507787839584
16380.0 0.0 0.0 0.0 0.0 0.47135124864165584
16390.0 0.0 0.0 0.0 0.0 0.4707074194049159
16400.0 0.0 0.0 0.0 0.0 0.4700635901681759
16410.0 0.0 0.0 0.0 0.0 0.4694197609314359
16420.0 0.0 0.0 0.0 0.0 0.46877593169469595
16430.0 0.0 0.0 0.0 0.0 0.4679066395044735
16440.0 0.0 0.0 0.0 0.0 0.466887038678596
16450.0 0.0 0.0 0.0 0.0 0.46586743785271845
16460.0 0.0 0.0 0.0 0.0 0.46484783702684096
16470.0 0.0 0.0 0.0 0.0 0.46382823620096353
16480.0 0.0 0.0 0.0 0.0 0.462808635375086
16490.0 0.0 0.0 0.0 0.0 0.4617890345492085
16500.0 0.0 0.0 0.0 0.0 0.46076943372333096
16510.0 0.0 0.0 0.0 0.0 0.45974983289745347
16520.0 0.0 0.0 0.0 0.0 0.45873023207157604
16530.0 0.0 0.0 0.0 0.0 0.45771063124569844
16540.0 0.0 0.0 0.0 0.0 0.456691030419821
16550.0 0.0 0.0 0.0 0.0 0.45567142959394347
16560.0 0.0 0.0 0.0 0.0 0.454651828768066
16570.0 0.0 0.0 0.0 0.0 0.4536322279421885
16580.0 0.0 0.0 0.0 0.0 0.45261262711631095
16590.0 0.0 0.0 0.0 0.0 0.4515930262904335
16600.0 0.0 0.0 0.0 0.0 0.45057342546455603
16610.0 0.0 0.0 0.0 0.0 0.4495538246386785
16620.0 0.0 0.0 0.0 0.0 0.448534223812801
16630.0 0.0 0.0 0.0 0.0 0.44751462298692346
16640.0 0.0 0.0 0.0 0.0 0.446495022161046
16650.0 0.0 0.0 0.0 0.0 0.44547542133516854
16660.0 0.0 0.0 0.0 0.0 0.444455820509291
16670.0 0.0 0.0 0.0 0.0 0.4434362196834135
16680.0 0.0 0.0 0.0 0.0 0.44241661885753597
16690.0 0.0 0.0 0.0 0.0 0.4413970180316585
16700.0 0.0 0.0 0.0 0.0 0.44037741720578105
16710.0 0.0 0.0 0.0 0.0 0.43935781637990345
16720.0 0.0 0.0 0.0 0.0 0.43827996341948294
16730.0 0.0 0.0 0.0 0.0 0.4371524882703776
16740.0 0.0 0.0 0.0 0.0 0.43602501312127223
16750.0 0.0 0.0 0.0 0.0 0.4348975379721669
16760.0 0.0 0.0 0.0 0.0 0.4337700628230615
16770.0 0.0 0.0 0.0 0.0 0.43264258767395614
16780.0 0.0 0.0 0.0 0.0 0.4315151125248508
16790.0 0.0 0.0 0.0 0.0 0.4303876373757454
16800.0 0.0 0.0 0.0 0.0 0.4292601622266401
16810.0 0.0 0.0 0.0 0.0 0.4281326870775347
16820.0 0.0 0.0 0.0 0.0 0.42700521192842933
16830.0 0.0 0.0 0.0 0.0 0.425877736779324
16840.0 0.0 0.0 0.0 0.0 0.4247502616302186
16850.0 0.0 0.0 0.0 0.0 0.4236227864811133
16860.0 0.0 0.0 0.0 0.0 0.4224953113320079
16870.0 0.0 0.0 0.0 0.0 0.4213678361829025
16880.0 0.0 0.0 0.0 0.0 0.4202403610337972
16890.0 0.0 0.0 0.0 0.0 0.4191128858846918
16900.0 0.0 0.0 0.0 0.0 0.4179854107355865
16910.0 0.0 0.0 0.0 0.0 0.4168579355864811
16920.0 0.0 0.0 0.0 0.0 0.41560925692883893
16930.0 0.0 0.0 0.0 0.0 0.41419320199750304
16940.0 0.0 0.0 0.0 0.0 0.4127771470661672
16950.0 0.0 0.0 0.0 0.0 0.4113610921348314
16960.0 0.0 0.0 0.0 0.0 0.4099450372034955
16970.0 0.0 0.0 0.0 0.0 0.4085289822721597
16980.0 0.0 0.0 0.0 0.0 0.4071129273408238
16990.0 0.0 0.0 0.0 0.0 0.405696872409488
17000.0 0.0 0.0 0.0 0.0 0.4042808174781522
17010.0 0.0 0.0 0.0 0.0 0.4028647625468163
17020.0 0.0 0.0 0.0 0.0 0.40144870761548046
17030.0 0.0 0.0 0.0 0.0 0.4000326526841447
17040.0 0.0 0.0 0.0 0.0 0.39861659775280883
17050.0 0.0 0.0 0.0 0.0 0.39720054282147294
17060.0 0.0 0.0 0.0 0.0 0.3957844878901371
17070.0 0.0 0.0 0.0 0.0 0.3943684329588013
17080.0 0.0 0.0 0.0 0.0 0.39295237802746547
17090.0 0.0 0.0 0.0 0.0 0.39153632309612957
17100.0 0.0 0.0 0.0 0.0 0.3901202681647937
17110.0 0.0 0.0 0.0 0.0 0.38870421323345794
17120.0 0.0 0.0 0.0 0.0 0.3872881583021221
17130.0 0.0 0.0 0.0 0.0 0.38587210337078626
17140.0 0.0 0.0 0.0 0.0 0.38445604843945036
17150.0 0.0 0.0 0.0 0.0 0.3830399935081146
17160.0 0.0 0.0 0.0 0.0 0.38162393857677873
17170.0 0.0 0.0 0.0 0.0 0.3802078836454429
17180.0 0.0 0.0 0.0 0.0 0.37879182871410705
17190.0 0.0 0.0 0.0 0.0 0.3773757737827712
17200.0 0.0 0.0 0.0 0.0 0.37595971885143536
17210.0 0.0 0.0 0.0 0.0 0.3745436639200995
17220.0 0.0 0.0 0.0 0.0 0.3731276089887637
17230.0 0.0 0.0 0.0 0.0 0.37171155405742784
17240.0 0.0 0.0 0.0 0.0 0.37019581544256075
17250.0 0.0 0.0 0.0 0.0 0.36851743502824813
17260.0 0.0 0.0 0.0 0.0 0.3668390546139355
17270.0 0.0 0.0 0.0 0.0 0.36516067419962295
17280.0 0.0 0.0 0.0 0.0 0.36348229378531033
17290.0 0.0 0.0 0.0 0.0 0.3618039133709977
17300.0 0.0 0.0 0.0 0.0 0.3601255329566851
17310.0 0.0 0.0 0.0 0.0 0.35844715254237247
17320.0 0.0 0.0 0.0 0.0 0.3567687721280599
17330.0 0.0 0.0 0.0 0.0 0.3550903917137473
17340.0 0.0 0.0 0.0 0.0 0.35341201129943467
17350.0 0.0 0.0 0.0 0.0 0.35173363088512205
17360.0 0.0 0.0 0.0 0.0 0.35005525047080943
17370.0 0.0 0.0 0.0 0.0 0.34837687005649687
17380.0 0.0 0.0 0.0 0.0 0.34669848964218425
17390.0 0.0 0.0 0.0 0.0 0.34502010922787163
17400.0 0.0 0.0 0.0 0.0 0.343341728813559
17410.0 0.0 0.0 0.0 0.0 0.3416633483992464
17420.0 0.0 0.0 0.0 0.0 0.33998496798493383
17430.0 0.0 0.0 0.0 0.0 0.3383065875706212
17440.0 0.0 0.0 0.0 0.0 0.33662820715630865
17450.0 0.0 0.0 0.0 0.0 0.33494337610738234
17460.0 0.0 0.0 0.0 0.0 0.3332189197315434
17470.0 0.0 0.0 0.0 0.0 0.3314944633557045
17480.0 0.0 0.0 0.0 0.0 0.3297700069798656
17490.0 0.0 0.0 0.0 0.0 0.32804555060402674
17500.0 0.0 0.0 0.0 0.0 0.3263210942281878
17510.0 0.0 0.0 0.0 0.0 0.3245966378523489
17520.0 0.0 0.0 0.0 0.0 0.32287218147651
17530.0 0.0 0.0 0.0 0.0 0.3211477251006711
17540.0 0.0 0.0 0.0 0.0 0.3194232687248322
17550.0 0.0 0.0 0.0 0.0 0.3176988123489933
17560.0 0.0 0.0 0.0 0.0 0.3159743559731544
17570.0 0.0 0.0 0.0 0.0 0.3142498995973155
17580.0 0.0 0.0 0.0 0.0 0.3125254432214766
17590.0 0.0 0.0 0.0 0.0 0.3108009868456376
17600.0 0.0 0.0 0.0 0.0 0.3090765304697987
17610.0 0.0 0.0 0.0 0.0 0.3073520740939598
17620.0 0.0 0.0 0.0 0.0 0.3056276177181209
17630.0 0.0 0.0 0.0 0.0 0.303903161342282
17640.0 0.0 0.0 0.0 0.0 0.3021787049664431
17650.0 0.0 0.0 0.0 0.0 0.3004542485906042
17660.0 0.0 0.0 0.0 0.0 0.2987297922147653
